FileName,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments
TE.H.USNM206543.00000005,USNM,,206543,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Rio Indio; near mouth",9.31556,-79.99722,WGS84,,1911-2-8,,Head,0,0,0,0,00000005,
TE.H.USNM229507.00000001,USNM,,229507,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Head,0,0,0,0,00000001,
TE.H.USNM229507.00000002,USNM,,229507,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Head,0,0,0,0,00000002,
TE.H.USNM229507.00000003,USNM,,229507,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Head,0,0,0,0,00000003,
TE.H.USNM229507.00000004,USNM,,229507,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Head,0,0,0,0,00000004,
TE.H.USNM229507.00000005,USNM,,229507,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Head,0,0,0,0,00000005,
TE.H.USNM229508.00000001,USNM,,229508,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Head,0,0,0,0,00000001,
TE.H.USNM229508.00000002,USNM,,229508,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Head,0,0,0,0,00000002,
TE.H.USNM229508.00000003,USNM,,229508,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Head,0,0,0,0,00000003,
TE.H.USNM229508.00000004,USNM,,229508,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Head,0,0,0,0,00000004,
TE.H.USNM229508.00000005,USNM,,229508,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Head,0,0,0,0,00000005,
TE.H.USNM229509.00000001,USNM,,229509,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Bruja,9.48528,-79.55139,WGS84,,1911-6-8,,Head,0,0,0,0,00000001,
TE.H.USNM229509.00000002,USNM,,229509,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Bruja,9.48528,-79.55139,WGS84,,1911-6-8,,Head,0,0,0,0,00000002,
TE.H.USNM229509.00000003,USNM,,229509,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Bruja,9.48528,-79.55139,WGS84,,1911-6-8,,Head,0,0,0,0,00000003,
TE.H.USNM229509.00000004,USNM,,229509,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Bruja,9.48528,-79.55139,WGS84,,1911-6-8,,Head,0,0,0,0,00000004,
TE.H.USNM229509.00000005,USNM,,229509,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Bruja,9.48528,-79.55139,WGS84,,1911-6-8,,Head,0,0,0,0,00000005,
TE.H.USNM40455.00000001,USNM,,40455,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,Greytown,10.93333,-83.70000,WGS84,,,,Head,0,0,0,0,00000001,
TE.H.USNM40455.00000002,USNM,,40455,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,Greytown,10.93333,-83.70000,WGS84,,,,Head,0,0,0,0,00000002,
TE.H.USNM40455.00000003,USNM,,40455,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,Greytown,10.93333,-83.70000,WGS84,,,,Head,0,0,0,0,00000003,
TE.H.USNM40455.00000004,USNM,,40455,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,Greytown,10.93333,-83.70000,WGS84,,,,Head,0,0,0,0,00000004,
TE.H.USNM40455.00000005,USNM,,40455,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,Greytown,10.93333,-83.70000,WGS84,,,,Head,0,0,0,0,00000005,
TE.H.USNM423236.00000001,USNM,,423236,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chimán; Rio Chiman, Juan Avele",8.71667,-78.63333,WGS84,,1950-2-18,,Head,0,0,0,0,00000001,
TE.H.USNM423236.00000002,USNM,,423236,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chimán; Rio Chiman, Juan Avele",8.71667,-78.63333,WGS84,,1950-2-18,,Head,0,0,0,0,00000002,
TE.H.USNM423236.00000003,USNM,,423236,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chimán; Rio Chiman, Juan Avele",8.71667,-78.63333,WGS84,,1950-2-18,,Head,0,0,0,0,00000003,
TE.H.USNM423236.00000004,USNM,,423236,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chimán; Rio Chiman, Juan Avele",8.71667,-78.63333,WGS84,,1950-2-18,,Head,0,0,0,0,00000004,
TE.H.USNM423236.00000005,USNM,,423236,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chimán; Rio Chiman, Juan Avele",8.71667,-78.63333,WGS84,,1950-2-18,,Head,0,0,0,0,00000005,
TE.H.USNM425807.00000001,USNM,,425807,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Colombia,Unguia; W of Rio Atrato,8.01667,-77.06667,WGS84,,1950-3-14,,Head,0,0,0,0,00000001,
TE.H.USNM425807.00000002,USNM,,425807,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Colombia,Unguia; W of Rio Atrato,8.01667,-77.06667,WGS84,,1950-3-14,,Head,0,0,0,0,00000002,
TE.H.USNM425807.00000003,USNM,,425807,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Colombia,Unguia; W of Rio Atrato,8.01667,-77.06667,WGS84,,1950-3-14,,Head,0,0,0,0,00000003,
TE.H.USNM425807.00000004,USNM,,425807,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Colombia,Unguia; W of Rio Atrato,8.01667,-77.06667,WGS84,,1950-3-14,,Head,0,0,0,0,00000004,
TE.H.USNM425807.00000005,USNM,,425807,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Colombia,Unguia; W of Rio Atrato,8.01667,-77.06667,WGS84,,1950-3-14,,Head,0,0,0,0,00000005,
TE.H.USNM433667.00000001,USNM,,433667,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Valle; Cerro Gaital,8.61667,-80.11667,WGS84,,1951-3-26,,Head,0,0,0,0,00000001,
TE.H.USNM433667.00000002,USNM,,433667,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Valle; Cerro Gaital,8.61667,-80.11667,WGS84,,1951-3-26,,Head,0,0,0,0,00000002,
TE.H.USNM433667.00000003,USNM,,433667,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Valle; Cerro Gaital,8.61667,-80.11667,WGS84,,1951-3-26,,Head,0,0,0,0,00000003,
TE.H.USNM433667.00000004,USNM,,433667,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Valle; Cerro Gaital,8.61667,-80.11667,WGS84,,1951-3-26,,Head,0,0,0,0,00000004,
TE.H.USNM433667.00000005,USNM,,433667,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Valle; Cerro Gaital,8.61667,-80.11667,WGS84,,1951-3-26,,Head,0,0,0,0,00000005,
TE.H.USNM444999.00000001,USNM,,444999,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Uracillo; Rio Indio,8.96500,-80.19472,WGS84,,1952-2-28,,Head,0,0,0,0,00000001,
TE.H.USNM444999.00000002,USNM,,444999,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Uracillo; Rio Indio,8.96500,-80.19472,WGS84,,1952-2-28,,Head,0,0,0,0,00000002,
TE.H.USNM444999.00000003,USNM,,444999,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Uracillo; Rio Indio,8.96500,-80.19472,WGS84,,1952-2-28,,Head,0,0,0,0,00000003,
TE.H.USNM444999.00000004,USNM,,444999,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Uracillo; Rio Indio,8.96500,-80.19472,WGS84,,1952-2-28,,Head,0,0,0,0,00000004,
TE.H.USNM444999.00000005,USNM,,444999,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Uracillo; Rio Indio,8.96500,-80.19472,WGS84,,1952-2-28,,Head,0,0,0,0,00000005,
TE.H.USNM458564.00000001,USNM,,458564,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Juan Mina; Quebrada Agua Clara",9.15000,-79.66667,WGS84,,1955-1-20,,Head,0,0,0,0,00000001,
TE.H.USNM458564.00000002,USNM,,458564,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Juan Mina; Quebrada Agua Clara",9.15000,-79.66667,WGS84,,1955-1-20,,Head,0,0,0,0,00000002,
TE.H.USNM458564.00000003,USNM,,458564,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Juan Mina; Quebrada Agua Clara",9.15000,-79.66667,WGS84,,1955-1-20,,Head,0,0,0,0,00000003,
TE.H.USNM458564.00000004,USNM,,458564,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Juan Mina; Quebrada Agua Clara",9.15000,-79.66667,WGS84,,1955-1-20,,Head,0,0,0,0,00000004,
TE.H.USNM458564.00000005,USNM,,458564,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Juan Mina; Quebrada Agua Clara",9.15000,-79.66667,WGS84,,1955-1-20,,Head,0,0,0,0,00000005,
TE.H.USNM461912.00000001,USNM,,461912,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Mandinga; Comarca de San Blas, Rio Inati",9.44917,-79.08389,WGS84,,1957-2-14,,Head,0,0,0,0,00000001,
TE.H.USNM461912.00000002,USNM,,461912,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Mandinga; Comarca de San Blas, Rio Inati",9.44917,-79.08389,WGS84,,1957-2-14,,Head,0,0,0,0,00000002,
TE.H.USNM461912.00000003,USNM,,461912,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Mandinga; Comarca de San Blas, Rio Inati",9.44917,-79.08389,WGS84,,1957-2-14,,Head,0,0,0,0,00000003,
TE.H.USNM461912.00000004,USNM,,461912,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Mandinga; Comarca de San Blas, Rio Inati",9.44917,-79.08389,WGS84,,1957-2-14,,Head,0,0,0,0,00000004,
TE.H.USNM461912.00000005,USNM,,461912,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Mandinga; Comarca de San Blas, Rio Inati",9.44917,-79.08389,WGS84,,1957-2-14,,Head,0,0,0,0,00000005,
TE.H.USNM474278.00000001,USNM,,474278,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Pirre; Head of Rio Setegantí,7.53333,-77.71667,WGS84,,1961-1-31,,Head,0,0,0,0,00000001,
TE.H.USNM474278.00000002,USNM,,474278,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Pirre; Head of Rio Setegantí,7.53333,-77.71667,WGS84,,1961-1-31,,Head,0,0,0,0,00000002,
TE.H.USNM474278.00000003,USNM,,474278,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Pirre; Head of Rio Setegantí,7.53333,-77.71667,WGS84,,1961-1-31,,Head,0,0,0,0,00000003,
TE.H.USNM474278.00000004,USNM,,474278,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Pirre; Head of Rio Setegantí,7.53333,-77.71667,WGS84,,1961-1-31,,Head,0,0,0,0,00000004,
TE.H.USNM474278.00000005,USNM,,474278,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Pirre; Head of Rio Setegantí,7.53333,-77.71667,WGS84,,1961-1-31,,Head,0,0,0,0,00000005,
TE.H.USNM476690.00000001,USNM,,476690,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Llano; Platanar 5 miles west,8.40000,-80.15000,WGS84,,1962-2-9,,Head,0,0,0,0,00000001,
TE.H.USNM476690.00000002,USNM,,476690,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Llano; Platanar 5 miles west,8.40000,-80.15000,WGS84,,1962-2-9,,Head,0,0,0,0,00000002,
TE.H.USNM476690.00000003,USNM,,476690,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Llano; Platanar 5 miles west,8.40000,-80.15000,WGS84,,1962-2-9,,Head,0,0,0,0,00000003,
TE.H.USNM476690.00000004,USNM,,476690,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Llano; Platanar 5 miles west,8.40000,-80.15000,WGS84,,1962-2-9,,Head,0,0,0,0,00000004,
TE.H.USNM476690.00000005,USNM,,476690,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Llano; Platanar 5 miles west,8.40000,-80.15000,WGS84,,1962-2-9,,Head,0,0,0,0,00000005,
TE.H.USNM605260.00000001,USNM,,605260,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chiriqui Lagoon, Isla Popa, 1 km SE Deer I. channel",9.18333,-82.11667,WGS84,,1987-4-3,,Head,0,0,0,0,00000001,
TE.H.USNM605260.00000002,USNM,,605260,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chiriqui Lagoon, Isla Popa, 1 km SE Deer I. channel",9.18333,-82.11667,WGS84,,1987-4-3,,Head,0,0,0,0,00000002,
TE.H.USNM605260.00000003,USNM,,605260,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chiriqui Lagoon, Isla Popa, 1 km SE Deer I. channel",9.18333,-82.11667,WGS84,,1987-4-3,,Head,0,0,0,0,00000003,
TE.H.USNM605260.00000004,USNM,,605260,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chiriqui Lagoon, Isla Popa, 1 km SE Deer I. channel",9.18333,-82.11667,WGS84,,1987-4-3,,Head,0,0,0,0,00000004,
TE.H.USNM605260.00000005,USNM,,605260,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chiriqui Lagoon, Isla Popa, 1 km SE Deer I. channel",9.18333,-82.11667,WGS84,,1987-4-3,,Head,0,0,0,0,00000005,
TE.M.AMNH143927.00000001,AMNH,,143927,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"Los Sabalos, San Juan River",11.05000,-84.48333,WGS84,,1917-5-11,,Mantle,0,0,0,0,00000001,
TE.M.AMNH143927.00000002,AMNH,,143927,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"Los Sabalos, San Juan River",11.05000,-84.48333,WGS84,,1917-5-11,,Mantle,0,0,0,0,00000002,
TE.M.AMNH143927.00000003,AMNH,,143927,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"Los Sabalos, San Juan River",11.05000,-84.48333,WGS84,,1917-5-11,,Mantle,0,0,0,0,00000003,
TE.M.AMNH143927.00000004,AMNH,,143927,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"Los Sabalos, San Juan River",11.05000,-84.48333,WGS84,,1917-5-11,,Mantle,0,0,0,0,00000004,
TE.M.AMNH143927.00000005,AMNH,,143927,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"Los Sabalos, San Juan River",11.05000,-84.48333,WGS84,,1917-5-11,,Mantle,0,0,0,0,00000005,
TE.M.AMNH143928.00000001,AMNH,,143928,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"Los Sabalos, San Juan River",11.05000,-84.48333,WGS84,,1917-5-13,,Mantle,0,0,0,0,00000001,
TE.M.AMNH143928.00000002,AMNH,,143928,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"Los Sabalos, San Juan River",11.05000,-84.48333,WGS84,,1917-5-13,,Mantle,0,0,0,0,00000002,
TE.M.AMNH143928.00000003,AMNH,,143928,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"Los Sabalos, San Juan River",11.05000,-84.48333,WGS84,,1917-5-13,,Mantle,0,0,0,0,00000003,
TE.M.AMNH143928.00000004,AMNH,,143928,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"Los Sabalos, San Juan River",11.05000,-84.48333,WGS84,,1917-5-13,,Mantle,0,0,0,0,00000004,
TE.M.AMNH143928.00000005,AMNH,,143928,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"Los Sabalos, San Juan River",11.05000,-84.48333,WGS84,,1917-5-13,,Mantle,0,0,0,0,00000005,
TE.M.AMNH246605.00000001,AMNH,,246605,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Guaval, Rio Calovevora, Carribean Slope",8.33316,-81.14999,WGS84,,1926-9-8,,Mantle,0,0,0,0,00000001,
TE.M.AMNH246605.00000002,AMNH,,246605,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Guaval, Rio Calovevora, Carribean Slope",8.33316,-81.14999,WGS84,,1926-9-8,,Mantle,0,0,0,0,00000002,
TE.M.AMNH246605.00000003,AMNH,,246605,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Guaval, Rio Calovevora, Carribean Slope",8.33316,-81.14999,WGS84,,1926-9-8,,Mantle,0,0,0,0,00000003,
TE.M.AMNH246605.00000004,AMNH,,246605,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Guaval, Rio Calovevora, Carribean Slope",8.33316,-81.14999,WGS84,,1926-9-8,,Mantle,0,0,0,0,00000004,
TE.M.AMNH246605.00000005,AMNH,,246605,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Guaval, Rio Calovevora, Carribean Slope",8.33316,-81.14999,WGS84,,1926-9-8,,Mantle,0,0,0,0,00000005,
TE.M.B.UCLA35210.00000001,UCLA,,35210,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"20 km SSW of Waspam, Comarca del Cabo",14.57333,-84.05500,WGS84,,1962-1-31,,Belly,0,0,0,0,00000001,
TE.M.B.UCLA35210.00000002,UCLA,,35210,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"20 km SSW of Waspam, Comarca del Cabo",14.57333,-84.05500,WGS84,,1962-1-31,,Belly,0,0,0,0,00000002,
TE.M.B.UCLA35210.00000003,UCLA,,35210,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"20 km SSW of Waspam, Comarca del Cabo",14.57333,-84.05500,WGS84,,1962-1-31,,Belly,0,0,0,0,00000003,
TE.M.B.UCLA35210.00000004,UCLA,,35210,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"20 km SSW of Waspam, Comarca del Cabo",14.57333,-84.05500,WGS84,,1962-1-31,,Belly,0,0,0,0,00000004,
TE.M.B.UCLA35210.00000005,UCLA,,35210,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"20 km SSW of Waspam, Comarca del Cabo",14.57333,-84.05500,WGS84,,1962-1-31,,Belly,0,0,0,0,00000005,
TE.M.CM155233.00000001,CM,,155233,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,El Pozo (Rio Térraba),8.96667,-83.53333,WGS84,,1930-5-19,,Mantle,0,0,0,0,00000001,
TE.M.CM155233.00000002,CM,,155233,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,El Pozo (Rio Térraba),8.96667,-83.53333,WGS84,,1930-5-19,,Mantle,0,0,0,0,00000002,
TE.M.CM155233.00000003,CM,,155233,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,El Pozo (Rio Térraba),8.96667,-83.53333,WGS84,,1930-5-19,,Mantle,0,0,0,0,00000003,
TE.M.CM155233.00000004,CM,,155233,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,El Pozo (Rio Térraba),8.96667,-83.53333,WGS84,,1930-5-19,,Mantle,0,0,0,0,00000004,
TE.M.CM155233.00000005,CM,,155233,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,El Pozo (Rio Térraba),8.96667,-83.53333,WGS84,,1930-5-19,,Mantle,0,0,0,0,00000005,
TE.M.CM155234.00000001,CM,,155234,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Pt Jimenez (Penninsula of Oso),8.55000,-83.31667,WGS84,,1929-12-6,,Mantle,0,0,0,0,00000001,
TE.M.CM155234.00000002,CM,,155234,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Pt Jimenez (Penninsula of Oso),8.55000,-83.31667,WGS84,,1929-12-6,,Mantle,0,0,0,0,00000002,
TE.M.CM155234.00000003,CM,,155234,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Pt Jimenez (Penninsula of Oso),8.55000,-83.31667,WGS84,,1929-12-6,,Mantle,0,0,0,0,00000003,
TE.M.CM155234.00000004,CM,,155234,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Pt Jimenez (Penninsula of Oso),8.55000,-83.31667,WGS84,,1929-12-6,,Mantle,0,0,0,0,00000004,
TE.M.CM155234.00000005,CM,,155234,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Pt Jimenez (Penninsula of Oso),8.55000,-83.31667,WGS84,,1929-12-6,,Mantle,0,0,0,0,00000005,
TE.M.CM23548.00000001,CM,,23548,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Vol. Terrialba,10.00917,-83.74306,WGS84,,1903-10-30,,Mantle,0,0,0,0,00000001,
TE.M.CM23548.00000002,CM,,23548,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Vol. Terrialba,10.00917,-83.74306,WGS84,,1903-10-30,,Mantle,0,0,0,0,00000002,
TE.M.CM23548.00000003,CM,,23548,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Vol. Terrialba,10.00917,-83.74306,WGS84,,1903-10-30,,Mantle,0,0,0,0,00000003,
TE.M.CM23548.00000004,CM,,23548,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Vol. Terrialba,10.00917,-83.74306,WGS84,,1903-10-30,,Mantle,0,0,0,0,00000004,
TE.M.CM23548.00000005,CM,,23548,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Vol. Terrialba,10.00917,-83.74306,WGS84,,1903-10-30,,Mantle,0,0,0,0,00000005,
TE.M.CM26733.00000001,CM,,26733,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,El Hogar [=3 km W Guacimo],10.22917,-83.71139,WGS84,,1905-12-16,,Mantle,0,0,0,0,00000001,
TE.M.CM26733.00000002,CM,,26733,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,El Hogar [=3 km W Guacimo],10.22917,-83.71139,WGS84,,1905-12-16,,Mantle,0,0,0,0,00000002,
TE.M.CM26733.00000003,CM,,26733,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,El Hogar [=3 km W Guacimo],10.22917,-83.71139,WGS84,,1905-12-16,,Mantle,0,0,0,0,00000003,
TE.M.CM26733.00000004,CM,,26733,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,El Hogar [=3 km W Guacimo],10.22917,-83.71139,WGS84,,1905-12-16,,Mantle,0,0,0,0,00000004,
TE.M.CM26733.00000005,CM,,26733,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,El Hogar [=3 km W Guacimo],10.22917,-83.71139,WGS84,,1905-12-16,,Mantle,0,0,0,0,00000005,
TE.M.CM28321.00000001,CM,,28321,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,El Pozo de Terraba [=El Pozo del Rio Grande],8.96667,-83.53333,WGS84,,1907-6-13,,Mantle,0,0,0,0,00000001,
TE.M.CM28321.00000002,CM,,28321,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,El Pozo de Terraba [=El Pozo del Rio Grande],8.96667,-83.53333,WGS84,,1907-6-13,,Mantle,0,0,0,0,00000002,
